Vertex	Distance	Predecessor
2066	2.14748365E9		-1
2067	2.14748365E9		-1
2068	2.14748365E9		-1
2069	2.14748365E9		-1
2070	2.14748365E9		-1
2071	2.14748365E9		-1
2072	2.14748365E9		-1
2073	2.14748365E9		-1
2074	2.14748365E9		-1
2075	2.14748365E9		-1
2076	2.14748365E9		-1
2077	2.14748365E9		-1
2078	2.14748365E9		-1
2079	2.14748365E9		-1
2080	2.14748365E9		-1
2081	2.14748365E9		-1
2082	2.14748365E9		-1
2083	2.14748365E9		-1
2084	2.14748365E9		-1
2085	2.14748365E9		-1
2086	2.14748365E9		-1
2087	2.14748365E9		-1
2088	2.14748365E9		-1
2089	2.14748365E9		-1
2090	2.14748365E9		-1
2091	2.14748365E9		-1
2092	2.14748365E9		-1
2093	2.14748365E9		-1
2094	2.14748365E9		-1
2095	2.14748365E9		-1
2096	2.14748365E9		-1
2097	2.14748365E9		-1
2098	2.14748365E9		-1
2099	2.14748365E9		-1
2100	2.14748365E9		-1
2101	2.14748365E9		-1
2102	2.14748365E9		-1
2103	2.14748365E9		-1
2104	2.14748365E9		-1
2105	2.14748365E9		-1
2106	2.14748365E9		-1
2107	2.14748365E9		-1
2108	2.14748365E9		-1
2109	2.14748365E9		-1
2110	2.14748365E9		-1
2111	2.14748365E9		-1
2112	2.14748365E9		-1
2113	2.14748365E9		-1
2114	2.14748365E9		-1
2115	2.14748365E9		-1
2116	2.14748365E9		-1
2117	2.14748365E9		-1
2118	2.14748365E9		-1
2119	2.14748365E9		-1
2120	2.14748365E9		-1
2121	2.14748365E9		-1
2122	2.14748365E9		-1
2123	2.14748365E9		-1
2124	2.14748365E9		-1
2125	2.14748365E9		-1
2126	2.14748365E9		-1
2127	2.14748365E9		-1
2128	2.14748365E9		-1
2129	2.14748365E9		-1
2130	2.14748365E9		-1
2131	2.14748365E9		-1
2132	2.14748365E9		-1
2133	2.14748365E9		-1
2134	2.14748365E9		-1
2135	2.14748365E9		-1
2136	2.14748365E9		-1
2137	2.14748365E9		-1
2138	2.14748365E9		-1
2139	2.14748365E9		-1
2140	2.14748365E9		-1
2141	2.14748365E9		-1
2142	2.14748365E9		-1
2143	2.14748365E9		-1
2144	2.14748365E9		-1
2145	2.14748365E9		-1
2146	2.14748365E9		-1
2147	2.14748365E9		-1
2148	2.14748365E9		-1
2149	2.14748365E9		-1
2150	2.14748365E9		-1
2151	2.14748365E9		-1
2152	2.14748365E9		-1
2153	2.14748365E9		-1
2154	2.14748365E9		-1
2155	2.14748365E9		-1
2156	2.14748365E9		-1
2157	2.14748365E9		-1
2158	2.14748365E9		-1
2159	2.14748365E9		-1
2160	2.14748365E9		-1
2161	2.14748365E9		-1
2162	2.14748365E9		-1
2163	2.14748365E9		-1
2164	2.14748365E9		-1
2165	2.14748365E9		-1
2166	2.14748365E9		-1
2167	2.14748365E9		-1
2168	2.14748365E9		-1
2169	2.14748365E9		-1
2170	2.14748365E9		-1
2171	2.14748365E9		-1
2172	2.14748365E9		-1
2173	2.14748365E9		-1
2174	2.14748365E9		-1
2175	2.14748365E9		-1
2176	2.14748365E9		-1
2177	2.14748365E9		-1
2178	2.14748365E9		-1
2179	2.14748365E9		-1
2180	2.14748365E9		-1
2181	2.14748365E9		-1
2182	2.14748365E9		-1
2183	2.14748365E9		-1
2184	2.14748365E9		-1
2185	2.14748365E9		-1
2186	2.14748365E9		-1
2187	2.14748365E9		-1
2188	2.14748365E9		-1
2189	2.14748365E9		-1
2190	2.14748365E9		-1
2191	2.14748365E9		-1
2192	2.14748365E9		-1
2193	2.14748365E9		-1
2194	2.14748365E9		-1
2195	2.14748365E9		-1
2196	2.14748365E9		-1
2197	2.14748365E9		-1
2198	2.14748365E9		-1
2199	2.14748365E9		-1
2200	2.14748365E9		-1
2201	2.14748365E9		-1
2202	2.14748365E9		-1
2203	2.14748365E9		-1
2204	2.14748365E9		-1
2205	2.14748365E9		-1
2206	2.14748365E9		-1
2207	2.14748365E9		-1
2208	2.14748365E9		-1
2209	2.14748365E9		-1
2210	2.14748365E9		-1
2211	2.14748365E9		-1
2212	2.14748365E9		-1
2213	2.14748365E9		-1
2214	2.14748365E9		-1
2215	2.14748365E9		-1
2216	2.14748365E9		-1
2217	2.14748365E9		-1
2218	2.14748365E9		-1
2219	2.14748365E9		-1
2220	2.14748365E9		-1
2221	2.14748365E9		-1
2222	2.14748365E9		-1
2223	2.14748365E9		-1
2224	2.14748365E9		-1
2225	2.14748365E9		-1
2226	2.14748365E9		-1
2227	2.14748365E9		-1
2228	2.14748365E9		-1
2229	2.14748365E9		-1
2230	2.14748365E9		-1
2231	2.14748365E9		-1
2232	2.14748365E9		-1
2233	2.14748365E9		-1
2234	2.14748365E9		-1
2235	2.14748365E9		-1
2236	2.14748365E9		-1
2237	2.14748365E9		-1
2238	2.14748365E9		-1
2239	2.14748365E9		-1
2240	2.14748365E9		-1
2241	2.14748365E9		-1
2242	2.14748365E9		-1
2243	2.14748365E9		-1
2244	2.14748365E9		-1
2245	2.14748365E9		-1
2246	2.14748365E9		-1
2247	2.14748365E9		-1
2248	2.14748365E9		-1
2249	2.14748365E9		-1
2250	2.14748365E9		-1
2251	2.14748365E9		-1
2252	2.14748365E9		-1
2253	2.14748365E9		-1
2254	2.14748365E9		-1
2255	2.14748365E9		-1
2256	2.14748365E9		-1
2257	2.14748365E9		-1
2258	2.14748365E9		-1
2259	2.14748365E9		-1
2260	2.14748365E9		-1
2261	2.14748365E9		-1
2262	2.14748365E9		-1
2263	2.14748365E9		-1
2264	2.14748365E9		-1
2265	2.14748365E9		-1
2266	2.14748365E9		-1
2267	2.14748365E9		-1
2268	2.14748365E9		-1
2269	2.14748365E9		-1
2270	2.14748365E9		-1
2271	2.14748365E9		-1
2272	2.14748365E9		-1
2273	2.14748365E9		-1
2274	2.14748365E9		-1
2275	2.14748365E9		-1
2276	2.14748365E9		-1
2277	2.14748365E9		-1
2278	2.14748365E9		-1
2279	2.14748365E9		-1
2280	2.14748365E9		-1
2281	2.14748365E9		-1
2282	2.14748365E9		-1
2283	2.14748365E9		-1
2284	2.14748365E9		-1
2285	2.14748365E9		-1
2286	2.14748365E9		-1
2287	2.14748365E9		-1
2288	2.14748365E9		-1
2289	2.14748365E9		-1
2290	2.14748365E9		-1
2291	2.14748365E9		-1
2292	2.14748365E9		-1
2293	2.14748365E9		-1
2294	2.14748365E9		-1
2295	2.14748365E9		-1
2296	2.14748365E9		-1
2297	2.14748365E9		-1
2298	2.14748365E9		-1
2299	2.14748365E9		-1
2300	2.14748365E9		-1
2301	2.14748365E9		-1
2302	2.14748365E9		-1
2303	2.14748365E9		-1
2304	2.14748365E9		-1
2305	2.14748365E9		-1
2306	2.14748365E9		-1
2307	2.14748365E9		-1
2308	2.14748365E9		-1
2309	2.14748365E9		-1
2310	2.14748365E9		-1
2311	2.14748365E9		-1
2312	2.14748365E9		-1
2313	2.14748365E9		-1
2314	2.14748365E9		-1
2315	2.14748365E9		-1
2316	2.14748365E9		-1
2317	2.14748365E9		-1
2318	2.14748365E9		-1
2319	2.14748365E9		-1
2320	2.14748365E9		-1
2321	2.14748365E9		-1
2322	2.14748365E9		-1
2323	2.14748365E9		-1
2324	2.14748365E9		-1
2325	2.14748365E9		-1
2326	2.14748365E9		-1
2327	2.14748365E9		-1
2328	2.14748365E9		-1
2329	2.14748365E9		-1
2330	2.14748365E9		-1
2331	2.14748365E9		-1
2332	2.14748365E9		-1
2333	2.14748365E9		-1
2334	2.14748365E9		-1
2335	2.14748365E9		-1
2336	2.14748365E9		-1
2337	2.14748365E9		-1
2338	2.14748365E9		-1
2339	2.14748365E9		-1
2340	2.14748365E9		-1
2341	2.14748365E9		-1
2342	2.14748365E9		-1
2343	2.14748365E9		-1
2344	2.14748365E9		-1
2345	2.14748365E9		-1
2346	2.14748365E9		-1
2347	2.14748365E9		-1
2348	2.14748365E9		-1
2349	2.14748365E9		-1
2350	2.14748365E9		-1
2351	2.14748365E9		-1
2352	2.14748365E9		-1
2353	2.14748365E9		-1
2354	2.14748365E9		-1
2355	2.14748365E9		-1
2356	2.14748365E9		-1
2357	2.14748365E9		-1
2358	2.14748365E9		-1
2359	2.14748365E9		-1
2360	2.14748365E9		-1
2361	2.14748365E9		-1
2362	2.14748365E9		-1
2363	2.14748365E9		-1
2364	2.14748365E9		-1
2365	2.14748365E9		-1
2366	2.14748365E9		-1
2367	2.14748365E9		-1
2368	2.14748365E9		-1
2369	2.14748365E9		-1
2370	2.14748365E9		-1
2371	2.14748365E9		-1
2372	2.14748365E9		-1
2373	2.14748365E9		-1
2374	2.14748365E9		-1
2375	2.14748365E9		-1
2376	2.14748365E9		-1
2377	2.14748365E9		-1
2378	2.14748365E9		-1
2379	2.14748365E9		-1
2380	2.14748365E9		-1
2381	2.14748365E9		-1
2382	2.14748365E9		-1
2383	2.14748365E9		-1
2384	2.14748365E9		-1
2385	2.14748365E9		-1
2386	2.14748365E9		-1
2387	2.14748365E9		-1
2388	2.14748365E9		-1
2389	2.14748365E9		-1
2390	2.14748365E9		-1
2391	2.14748365E9		-1
2392	2.14748365E9		-1
2393	2.14748365E9		-1
2394	2.14748365E9		-1
2395	2.14748365E9		-1
2396	2.14748365E9		-1
2397	2.14748365E9		-1
2398	2.14748365E9		-1
2399	2.14748365E9		-1
2400	2.14748365E9		-1
2401	2.14748365E9		-1
2402	2.14748365E9		-1
2403	2.14748365E9		-1
2404	2.14748365E9		-1
2405	2.14748365E9		-1
2406	2.14748365E9		-1
2407	2.14748365E9		-1
2408	2.14748365E9		-1
2409	2.14748365E9		-1
2410	2.14748365E9		-1
2411	2.14748365E9		-1
2412	2.14748365E9		-1
2413	2.14748365E9		-1
2414	2.14748365E9		-1
2415	2.14748365E9		-1
2416	2.14748365E9		-1
2417	2.14748365E9		-1
2418	2.14748365E9		-1
2419	2.14748365E9		-1
2420	2.14748365E9		-1
2421	2.14748365E9		-1
2422	2.14748365E9		-1
2423	2.14748365E9		-1
2424	2.14748365E9		-1
2425	2.14748365E9		-1
2426	2.14748365E9		-1
2427	2.14748365E9		-1
2428	2.14748365E9		-1
2429	2.14748365E9		-1
2430	2.14748365E9		-1
2431	2.14748365E9		-1
2432	2.14748365E9		-1
2433	2.14748365E9		-1
2434	2.14748365E9		-1
2435	2.14748365E9		-1
2436	2.14748365E9		-1
2437	2.14748365E9		-1
2438	2.14748365E9		-1
2439	2.14748365E9		-1
2440	2.14748365E9		-1
2441	2.14748365E9		-1
2442	2.14748365E9		-1
2443	2.14748365E9		-1
2444	2.14748365E9		-1
2445	2.14748365E9		-1
2446	2.14748365E9		-1
2447	2.14748365E9		-1
2448	2.14748365E9		-1
2449	2.14748365E9		-1
2450	2.14748365E9		-1
2451	2.14748365E9		-1
2452	2.14748365E9		-1
2453	2.14748365E9		-1
2454	2.14748365E9		-1
2455	2.14748365E9		-1
2456	2.14748365E9		-1
2457	2.14748365E9		-1
2458	2.14748365E9		-1
2459	2.14748365E9		-1
2460	2.14748365E9		-1
2461	2.14748365E9		-1
2462	2.14748365E9		-1
2463	2.14748365E9		-1
2464	2.14748365E9		-1
2465	2.14748365E9		-1
2466	2.14748365E9		-1
2467	2.14748365E9		-1
2468	2.14748365E9		-1
2469	2.14748365E9		-1
2470	2.14748365E9		-1
2471	2.14748365E9		-1
2472	2.14748365E9		-1
2473	2.14748365E9		-1
2474	2.14748365E9		-1
2475	2.14748365E9		-1
2476	2.14748365E9		-1
2477	2.14748365E9		-1
2478	2.14748365E9		-1
2479	2.14748365E9		-1
2480	2.14748365E9		-1
2481	2.14748365E9		-1
2482	2.14748365E9		-1
2483	2.14748365E9		-1
2484	2.14748365E9		-1
2485	2.14748365E9		-1
2486	2.14748365E9		-1
2487	2.14748365E9		-1
2488	2.14748365E9		-1
2489	2.14748365E9		-1
2490	2.14748365E9		-1
2491	2.14748365E9		-1
2492	2.14748365E9		-1
2493	2.14748365E9		-1
2494	2.14748365E9		-1
2495	2.14748365E9		-1
2496	2.14748365E9		-1
2497	2.14748365E9		-1
2498	2.14748365E9		-1
2499	2.14748365E9		-1
2500	2.14748365E9		-1
2501	2.14748365E9		-1
2502	2.14748365E9		-1
2503	2.14748365E9		-1
2504	2.14748365E9		-1
2505	2.14748365E9		-1
2506	2.14748365E9		-1
2507	2.14748365E9		-1
2508	2.14748365E9		-1
2509	2.14748365E9		-1
2510	2.14748365E9		-1
2511	2.14748365E9		-1
2512	2.14748365E9		-1
2513	2.14748365E9		-1
2514	2.14748365E9		-1
2515	2.14748365E9		-1
2516	2.14748365E9		-1
2517	2.14748365E9		-1
2518	2.14748365E9		-1
2519	2.14748365E9		-1
2520	2.14748365E9		-1
2521	2.14748365E9		-1
2522	2.14748365E9		-1
2523	2.14748365E9		-1
2524	2.14748365E9		-1
2525	2.14748365E9		-1
2526	2.14748365E9		-1
2527	2.14748365E9		-1
2528	2.14748365E9		-1
2529	2.14748365E9		-1
2530	2.14748365E9		-1
2531	2.14748365E9		-1
2532	2.14748365E9		-1
2533	2.14748365E9		-1
2534	2.14748365E9		-1
2535	2.14748365E9		-1
2536	2.14748365E9		-1
2537	2.14748365E9		-1
2538	2.14748365E9		-1
2539	2.14748365E9		-1
2540	2.14748365E9		-1
2541	2.14748365E9		-1
2542	2.14748365E9		-1
2543	2.14748365E9		-1
2544	2.14748365E9		-1
2545	2.14748365E9		-1
2546	2.14748365E9		-1
2547	2.14748365E9		-1
2548	2.14748365E9		-1
2549	2.14748365E9		-1
2550	2.14748365E9		-1
2551	2.14748365E9		-1
2552	2.14748365E9		-1
2553	2.14748365E9		-1
2554	2.14748365E9		-1
2555	2.14748365E9		-1
2556	2.14748365E9		-1
2557	2.14748365E9		-1
2558	2.14748365E9		-1
2559	2.14748365E9		-1
2560	2.14748365E9		-1
2561	2.14748365E9		-1
2562	2.14748365E9		-1
2563	2.14748365E9		-1
2564	2.14748365E9		-1
2565	2.14748365E9		-1
2566	2.14748365E9		-1
2567	2.14748365E9		-1
2568	2.14748365E9		-1
2569	2.14748365E9		-1
2570	2.14748365E9		-1
2571	2.14748365E9		-1
2572	2.14748365E9		-1
2573	2.14748365E9		-1
2574	2.14748365E9		-1
2575	2.14748365E9		-1
2576	2.14748365E9		-1
2577	2.14748365E9		-1
2578	2.14748365E9		-1
2579	2.14748365E9		-1
2580	2.14748365E9		-1
2581	2.14748365E9		-1
2582	2.14748365E9		-1
2583	2.14748365E9		-1
2584	2.14748365E9		-1
2585	2.14748365E9		-1
2586	2.14748365E9		-1
2587	2.14748365E9		-1
2588	2.14748365E9		-1
2589	2.14748365E9		-1
2590	2.14748365E9		-1
2591	2.14748365E9		-1
2592	2.14748365E9		-1
2593	2.14748365E9		-1
2594	2.14748365E9		-1
2595	2.14748365E9		-1
2596	2.14748365E9		-1
2597	2.14748365E9		-1
2598	2.14748365E9		-1
2599	2.14748365E9		-1
2600	2.14748365E9		-1
2601	2.14748365E9		-1
2602	2.14748365E9		-1
2603	2.14748365E9		-1
2604	2.14748365E9		-1
2605	2.14748365E9		-1
2606	2.14748365E9		-1
2607	2.14748365E9		-1
2608	2.14748365E9		-1
2609	2.14748365E9		-1
2610	2.14748365E9		-1
2611	2.14748365E9		-1
2612	2.14748365E9		-1
2613	2.14748365E9		-1
2614	2.14748365E9		-1
2615	2.14748365E9		-1
2616	2.14748365E9		-1
2617	2.14748365E9		-1
2618	2.14748365E9		-1
2619	2.14748365E9		-1
2620	2.14748365E9		-1
2621	2.14748365E9		-1
2622	2.14748365E9		-1
2623	2.14748365E9		-1
2624	2.14748365E9		-1
2625	2.14748365E9		-1
2626	2.14748365E9		-1
2627	2.14748365E9		-1
2628	2.14748365E9		-1
2629	2.14748365E9		-1
2630	2.14748365E9		-1
2631	2.14748365E9		-1
2632	2.14748365E9		-1
2633	2.14748365E9		-1
2634	2.14748365E9		-1
2635	2.14748365E9		-1
2636	2.14748365E9		-1
2637	2.14748365E9		-1
2638	2.14748365E9		-1
2639	2.14748365E9		-1
2640	2.14748365E9		-1
2641	2.14748365E9		-1
2642	2.14748365E9		-1
2643	2.14748365E9		-1
2644	2.14748365E9		-1
2645	2.14748365E9		-1
2646	2.14748365E9		-1
2647	2.14748365E9		-1
2648	2.14748365E9		-1
2649	2.14748365E9		-1
2650	2.14748365E9		-1
2651	2.14748365E9		-1
2652	2.14748365E9		-1
2653	2.14748365E9		-1
2654	2.14748365E9		-1
2655	2.14748365E9		-1
2656	2.14748365E9		-1
2657	2.14748365E9		-1
2658	2.14748365E9		-1
2659	2.14748365E9		-1
2660	2.14748365E9		-1
2661	2.14748365E9		-1
2662	2.14748365E9		-1
2663	2.14748365E9		-1
2664	2.14748365E9		-1
2665	2.14748365E9		-1
2666	2.14748365E9		-1
2667	2.14748365E9		-1
2668	2.14748365E9		-1
2669	2.14748365E9		-1
2670	2.14748365E9		-1
2671	2.14748365E9		-1
2672	2.14748365E9		-1
2673	2.14748365E9		-1
2674	2.14748365E9		-1
2675	2.14748365E9		-1
2676	2.14748365E9		-1
2677	2.14748365E9		-1
2678	2.14748365E9		-1
2679	2.14748365E9		-1
2680	2.14748365E9		-1
2681	2.14748365E9		-1
2682	2.14748365E9		-1
2683	2.14748365E9		-1
2684	2.14748365E9		-1
2685	2.14748365E9		-1
2686	2.14748365E9		-1
2687	2.14748365E9		-1
2688	2.14748365E9		-1
2689	2.14748365E9		-1
2690	2.14748365E9		-1
2691	2.14748365E9		-1
2692	2.14748365E9		-1
2693	2.14748365E9		-1
2694	2.14748365E9		-1
2695	2.14748365E9		-1
2696	2.14748365E9		-1
2697	2.14748365E9		-1
2698	2.14748365E9		-1
2699	2.14748365E9		-1
2700	2.14748365E9		-1
2701	2.14748365E9		-1
2702	2.14748365E9		-1
2703	2.14748365E9		-1
2704	2.14748365E9		-1
2705	2.14748365E9		-1
2706	2.14748365E9		-1
2707	2.14748365E9		-1
2708	2.14748365E9		-1
2709	2.14748365E9		-1
2710	2.14748365E9		-1
2711	2.14748365E9		-1
2712	2.14748365E9		-1
2713	2.14748365E9		-1
2714	2.14748365E9		-1
2715	2.14748365E9		-1
2716	2.14748365E9		-1
2717	2.14748365E9		-1
2718	2.14748365E9		-1
2719	2.14748365E9		-1
2720	2.14748365E9		-1
2721	2.14748365E9		-1
2722	2.14748365E9		-1
2723	2.14748365E9		-1
2724	2.14748365E9		-1
2725	2.14748365E9		-1
2726	2.14748365E9		-1
2727	2.14748365E9		-1
2728	2.14748365E9		-1
2729	2.14748365E9		-1
2730	2.14748365E9		-1
2731	2.14748365E9		-1
2732	2.14748365E9		-1
2733	2.14748365E9		-1
2734	2.14748365E9		-1
2735	2.14748365E9		-1
2736	2.14748365E9		-1
2737	2.14748365E9		-1
2738	2.14748365E9		-1
2739	2.14748365E9		-1
2740	2.14748365E9		-1
2741	2.14748365E9		-1
2742	2.14748365E9		-1
2743	2.14748365E9		-1
2744	2.14748365E9		-1
2745	2.14748365E9		-1
2746	2.14748365E9		-1
2747	2.14748365E9		-1
2748	2.14748365E9		-1
2749	2.14748365E9		-1
2750	2.14748365E9		-1
2751	2.14748365E9		-1
2752	2.14748365E9		-1
2753	2.14748365E9		-1
2754	2.14748365E9		-1
2755	2.14748365E9		-1
2756	2.14748365E9		-1
2757	2.14748365E9		-1
2758	2.14748365E9		-1
2759	2.14748365E9		-1
2760	2.14748365E9		-1
2761	2.14748365E9		-1
2762	2.14748365E9		-1
2763	2.14748365E9		-1
2764	2.14748365E9		-1
2765	2.14748365E9		-1
2766	2.14748365E9		-1
2767	2.14748365E9		-1
2768	2.14748365E9		-1
2769	2.14748365E9		-1
2770	2.14748365E9		-1
2771	2.14748365E9		-1
2772	2.14748365E9		-1
2773	2.14748365E9		-1
2774	2.14748365E9		-1
2775	2.14748365E9		-1
2776	2.14748365E9		-1
2777	2.14748365E9		-1
2778	2.14748365E9		-1
2779	2.14748365E9		-1
2780	2.14748365E9		-1
2781	2.14748365E9		-1
2782	2.14748365E9		-1
2783	2.14748365E9		-1
2784	2.14748365E9		-1
2785	2.14748365E9		-1
2786	2.14748365E9		-1
2787	2.14748365E9		-1
2788	2.14748365E9		-1
2789	2.14748365E9		-1
2790	2.14748365E9		-1
2791	2.14748365E9		-1
2792	2.14748365E9		-1
2793	2.14748365E9		-1
2794	2.14748365E9		-1
2795	2.14748365E9		-1
2796	2.14748365E9		-1
2797	2.14748365E9		-1
2798	2.14748365E9		-1
2799	2.14748365E9		-1
2800	2.14748365E9		-1
2801	2.14748365E9		-1
2802	2.14748365E9		-1
2803	2.14748365E9		-1
2804	2.14748365E9		-1
2805	2.14748365E9		-1
2806	2.14748365E9		-1
2807	2.14748365E9		-1
2808	2.14748365E9		-1
2809	2.14748365E9		-1
2810	2.14748365E9		-1
2811	2.14748365E9		-1
2812	2.14748365E9		-1
2813	2.14748365E9		-1
2814	2.14748365E9		-1
2815	2.14748365E9		-1
2816	2.14748365E9		-1
2817	2.14748365E9		-1
2818	2.14748365E9		-1
2819	2.14748365E9		-1
2820	2.14748365E9		-1
2821	2.14748365E9		-1
2822	2.14748365E9		-1
2823	2.14748365E9		-1
2824	2.14748365E9		-1
2825	2.14748365E9		-1
2826	2.14748365E9		-1
2827	2.14748365E9		-1
2828	2.14748365E9		-1
2829	2.14748365E9		-1
2830	2.14748365E9		-1
2831	2.14748365E9		-1
2832	2.14748365E9		-1
2833	2.14748365E9		-1
2834	2.14748365E9		-1
2835	2.14748365E9		-1
2836	2.14748365E9		-1
2837	2.14748365E9		-1
2838	2.14748365E9		-1
2839	2.14748365E9		-1
2840	2.14748365E9		-1
2841	2.14748365E9		-1
2842	2.14748365E9		-1
2843	2.14748365E9		-1
2844	2.14748365E9		-1
2845	2.14748365E9		-1
2846	2.14748365E9		-1
2847	2.14748365E9		-1
2848	2.14748365E9		-1
2849	2.14748365E9		-1
2850	2.14748365E9		-1
2851	2.14748365E9		-1
2852	2.14748365E9		-1
2853	2.14748365E9		-1
2854	2.14748365E9		-1
2855	2.14748365E9		-1
2856	2.14748365E9		-1
2857	2.14748365E9		-1
2858	2.14748365E9		-1
2859	2.14748365E9		-1
2860	2.14748365E9		-1
2861	2.14748365E9		-1
2862	2.14748365E9		-1
2863	2.14748365E9		-1
2864	2.14748365E9		-1
2865	2.14748365E9		-1
2866	2.14748365E9		-1
2867	2.14748365E9		-1
2868	2.14748365E9		-1
2869	2.14748365E9		-1
2870	2.14748365E9		-1
2871	2.14748365E9		-1
2872	2.14748365E9		-1
2873	0.0		-1
2874	1650.0		2873
2875	2.14748365E9		-1
2876	2.14748365E9		-1
2877	1284.0		2873
2878	2.14748365E9		-1
2879	2.14748365E9		-1
2880	1456.0		2877
2881	2.14748365E9		-1
2882	2.14748365E9		-1
2883	2.14748365E9		-1
2884	2.14748365E9		-1
2885	2.14748365E9		-1
2886	2.14748365E9		-1
2887	2268.0		2877
2888	2.14748365E9		-1
2889	2.14748365E9		-1
2890	1184.0		2873
2891	2319.0		2877
2892	2.14748365E9		-1
2893	2.14748365E9		-1
2894	2.14748365E9		-1
2895	2.14748365E9		-1
2896	1865.0		2877
2897	2250.0		2877
2898	2.14748365E9		-1
2899	2.14748365E9		-1
2900	2.14748365E9		-1
2901	2.14748365E9		-1
2902	2.14748365E9		-1
2903	2.14748365E9		-1
2904	2.14748365E9		-1
2905	860.0		2873
2906	1855.0		2905
2907	2885.0		2874
2908	1736.0		2877
2909	1728.0		2880
2910	2131.0		2877
2911	158.0		2873
2912	1106.0		2905
2913	949.0		2911
2914	2.14748365E9		-1
2915	1078.0		2873
2916	1438.0		2911
2917	2071.0		2916
2918	2.14748365E9		-1
2919	1135.0		2911
2920	1446.0		2877
2921	2.14748365E9		-1
2922	2.14748365E9		-1
2923	2.14748365E9		-1
2924	1684.0		2915
2925	1064.0		2911
2926	2.14748365E9		-1
2927	1458.0		2920
2928	434.0		2873
2929	1341.0		2877
2930	2.14748365E9		-1
2931	300.0		2873
2932	2.14748365E9		-1
2933	2.14748365E9		-1
2934	2.14748365E9		-1
2935	2.14748365E9		-1
2936	2.14748365E9		-1
2937	2.14748365E9		-1
2938	2.14748365E9		-1
2939	2.14748365E9		-1
2940	362.0		2911
2941	2.14748365E9		-1
2942	2.14748365E9		-1
2943	620.0		2928
2944	1503.0		2940
2945	856.0		2943
2946	1205.0		2925
2947	2.14748365E9		-1
2948	1938.0		2913
2949	2.14748365E9		-1
2950	2.14748365E9		-1
2951	2.14748365E9		-1
2952	1763.0		2946
2953	428.0		2873
2954	2.14748365E9		-1
2955	2.14748365E9		-1
2956	479.0		2928
2957	1806.0		2946
2958	2.14748365E9		-1
2959	2.14748365E9		-1
2960	750.0		2943
2961	1953.0		2946
2962	2.14748365E9		-1
2963	2.14748365E9		-1
2964	2747.0		2957
2965	2.14748365E9		-1
2966	726.0		2943
2967	1769.0		2909
2968	2.14748365E9		-1
2969	612.0		2956
2970	2.14748365E9		-1
2971	2.14748365E9		-1
2972	2.14748365E9		-1
2973	2.14748365E9		-1
2974	651.0		2969
2975	2.14748365E9		-1
2976	2.14748365E9		-1
2977	1075.0		2931
2978	1973.0		2944
2979	3444.0		2964
2980	2.14748365E9		-1
2981	2165.0		2956
2982	2.14748365E9		-1
2983	2.14748365E9		-1
2984	2.14748365E9		-1
2985	538.0		2956
2986	639.0		2931
2987	696.0		2956
2988	656.0		2953
2989	2.14748365E9		-1
2990	2.14748365E9		-1
2991	2.14748365E9		-1
2992	2.14748365E9		-1
2993	137.0		2873
2994	700.0		2931
2995	2.14748365E9		-1
2996	2564.0		2946
2997	2288.0		2919
2998	2.14748365E9		-1
2999	2.14748365E9		-1
3000	729.0		2956
3001	4646.0		2964
3002	2.14748365E9		-1
3003	2.14748365E9		-1
3004	797.0		2986
3005	2.14748365E9		-1
3006	2.14748365E9		-1
3007	2.14748365E9		-1
3008	2.14748365E9		-1
3009	2.14748365E9		-1
3010	658.0		2928
3011	3029.0		2957
3012	4074.0		2997
3013	2.14748365E9		-1
3014	675.0		2956
3015	2.14748365E9		-1
3016	2.14748365E9		-1
3017	2.14748365E9		-1
3018	2.14748365E9		-1
3019	4382.0		3011
3020	3029.0		2997
3021	2.14748365E9		-1
3022	432.0		2873
3023	824.0		2974
3024	5395.0		3019
3025	1046.0		3000
3026	281.0		2993
3027	3647.0		2996
3028	4145.0		3012
3029	479.0		2956
3030	1748.0		3010
3031	2.14748365E9		-1
3032	2.14748365E9		-1
3033	789.0		2873
3034	2.14748365E9		-1
3035	2.14748365E9		-1
3036	720.0		2986
3037	2.14748365E9		-1
3038	3986.0		2996
3039	2.14748365E9		-1
3040	1067.0		3022
3041	2.14748365E9		-1
3042	971.0		2913
3043	2.14748365E9		-1
3044	2700.0		2927
3045	2042.0		2952
3046	2.14748365E9		-1
3047	322.0		2993
3048	2.14748365E9		-1
3049	5111.0		3038
3050	2.14748365E9		-1
3051	4231.0		2964
3052	593.0		2985
3053	2.14748365E9		-1
3054	322.0		2873
3055	2.14748365E9		-1
3056	461.0		2928
3057	4464.0		2964
3058	2.14748365E9		-1
3059	2221.0		3045
3060	4261.0		3051
3061	3515.0		3011
3062	4364.0		2964
3063	2903.0		2997
3064	501.0		3054
3065	778.0		2911
3066	2.14748365E9		-1
3067	2.14748365E9		-1
3068	5290.0		3019
3069	4809.0		3062
3070	5914.0		3049
3071	2.14748365E9		-1
3072	3275.0		2997
3073	765.0		3056
3074	2.14748365E9		-1
3075	5507.0		3038
3076	3740.0		3011
3077	5270.0		3019
3078	351.0		2873
3079	3514.0		3011
3080	1259.0		2928
3081	3346.0		2997
3082	4635.0		3076
3083	3624.0		3020
3084	455.0		2993
3085	629.0		2931
3086	5206.0		3072
3087	2.14748365E9		-1
3088	5973.0		3069
3089	5827.0		3038
3090	438.0		3078
3091	6658.0		3077
3092	1853.0		2967
